Timestamp,idt629-ihs0_1247x__Distance,idt560lv__Distance,p1ilv1270__Distance,p1ilv1605__Distance,idt578lv__Distance,p1ilv1289__Distance,idt597lv__Distance,p1ilv1310__Distance,idm1365__Distance,p1ilv1435__Distance,idt741lv__Distance,p1ilv1637__Distance,idt597-idt673xx__Distance,idt597-idt673x__Distance,idt629-ihs0_1247x_b1_1__Distance,idt1098-idt808x__Distance,idt1098-idt808xx__Distance,idt660__Distance,idt1098__Distance,idt705__Distance,idt629__Distance,idt629lv__Distance,p1ilv1353__Distance,idt705lv__Distance,p1ilv1581__Distance,idt660lv__Distance,p1ilv1446__Distance,idt940lv__Distance,p1ilv1873__Distance,idt940__Distance,idt1098lv__Distance,p1ilv2098__Distance,idt998lv__Distance,p1ilv1951__Distance,idt741-idt998x__Distance,idt741-idt998xx__Distance,idt1144lv__Distance,p1ilv2168__Distance,idt1045lv__Distance,p1ilv2017__Distance,idt552lv__Distance,p1ilv1260__Distance,idt560__Distance,idt552__Distance,idt1045-idt560x__Distance,idt1045-idt560xx__Distance,idt1045-idt1144xx__Distance,idt1045-idt1144x__Distance,idt1144-idt741xx__Distance,idt1144-idt741x__Distance,idt578-idt741x__Distance,idt578-idt741xx__Distance,idt997lv__Distance,p1ilv1948__Distance,idt578-idt997x__Distance,idt578-idt997xx__Distance,idt1098-idt578x__Distance,idt1098-idt578xx__Distance,idt808lv__Distance,p1ilv1714__Distance,idm1736__Distance,p1ilv1794__Distance,idt593lv__Distance,p1ilv1306__Distance,p1ilv1532__Distance,idm1559__Distance,p1ilv1592__Distance,idm1558__Distance,p1ilv1534__Distance,idt673lv__Distance,idm1560__Distance,p1ilv1616__Distance,idt593-idt673x__Distance,idt593-idt673xx__Distance,idt593-idt808xx__Distance,idt593-idt808x__Distance,idt616lv__Distance,p1ilv1559__Distance,idm1388__Distance,p1ilv1334__Distance,idt724lv__Distance,p1ilv1613__Distance,idt616-idt724x__Distance,idt616-idt724xx__Distance,idt616-idt808xx__Distance,idt616-idt808x__Distance,idt629-p1imv3x__Distance,idt597-idt673xxx__Distance,idt597__Distance,idt808__Distance,idt741__Distance,idt998__Distance,idt1045__Distance,idt1144__Distance,idt578__Distance,idt997__Distance,idt593__Distance,idt673__Distance,idt616__Distance,idt724__Distance,idt629-ihs0_1247x_b2_1__Distance
2020-01-01 02:30:00,0.0,10.460627419999994,10.471211419999994,10.486536919999994,10.1759957,10.187013199999999,10.383906699999997,10.402609199999997,10.393336749999998,10.418341949999999,10.300606699999998,10.354054399999997,10.354616599999998,10.382906699999998,0.9486680000000002,10.077634100000001,10.1565591,9.715780100000002,10.076634100000001,9.681363000000001,9.496680000000001,9.496680000000001,9.522396900000002,9.681363000000001,9.6914478,9.715780100000002,9.730208800000002,10.121656100000001,10.147281800000002,10.121656100000001,10.076634100000001,10.087716100000002,10.441765699999996,10.442765699999995,10.301606699999997,10.440765699999996,10.372609799999996,10.463592299999997,10.384607119999995,10.420079019999994,10.729507419999994,10.828062519999994,10.460627419999994,10.729507419999994,10.385607119999994,10.459627419999995,10.373609799999995,10.383607119999995,10.301606699999997,10.371609799999996,10.176995699999999,10.299606699999998,10.178995699999998,10.225953399999998,10.176995699999999,10.177995699999999,10.077634100000001,10.1749957,10.1575591,10.2587971,10.164155860000001,10.238678660000001,10.2750951,10.3486164,10.2980748,10.36204665,10.36766951,10.38090675,10.38754546,10.3526166,10.3903368,10.4379673,10.2760951,10.3516166,10.1585591,10.2740951,10.2771221,10.3373756,10.28492036,10.35524476,10.280122099999998,10.295413199999999,10.2781221,10.279122099999999,10.1585591,10.2761221,10.199025,10.353616599999999,10.383906699999997,10.1575591,10.300606699999998,10.441765699999996,10.384607119999995,10.372609799999996,10.1759957,10.178995699999998,10.2750951,10.3526166,10.2771221,10.280122099999998,0.9496680000000002
2020-01-01 02:45:00,0.0,10.460627419999994,10.471211419999994,10.486536919999994,10.1759957,10.187013199999999,10.383906699999997,10.402609199999997,10.393336749999998,10.418341949999999,10.300606699999998,10.354054399999997,10.354616599999998,10.382906699999998,0.9486680000000002,10.077634100000001,10.1565591,9.715780100000002,10.076634100000001,9.681363000000001,9.496680000000001,9.496680000000001,9.522396900000002,9.681363000000001,9.6914478,9.715780100000002,9.730208800000002,10.121656100000001,10.147281800000002,10.121656100000001,10.076634100000001,10.087716100000002,10.441765699999996,10.442765699999995,10.301606699999997,10.440765699999996,10.372609799999996,10.463592299999997,10.384607119999995,10.420079019999994,10.729507419999994,10.828062519999994,10.460627419999994,10.729507419999994,10.385607119999994,10.459627419999995,10.373609799999995,10.383607119999995,10.301606699999997,10.371609799999996,10.176995699999999,10.299606699999998,10.178995699999998,10.225953399999998,10.176995699999999,10.177995699999999,10.077634100000001,10.1749957,10.1575591,10.2587971,10.164155860000001,10.238678660000001,10.2750951,10.3486164,10.2980748,10.36204665,10.36766951,10.38090675,10.38754546,10.3526166,10.3903368,10.4379673,10.2760951,10.3516166,10.1585591,10.2740951,10.2771221,10.3373756,10.28492036,10.35524476,10.280122099999998,10.295413199999999,10.2781221,10.279122099999999,10.1585591,10.2761221,10.199025,10.353616599999999,10.383906699999997,10.1575591,10.300606699999998,10.441765699999996,10.384607119999995,10.372609799999996,10.1759957,10.178995699999998,10.2750951,10.3526166,10.2771221,10.280122099999998,0.9496680000000002
2020-01-01 03:00:00,0.0,10.460627419999994,10.471211419999994,10.486536919999994,10.1759957,10.187013199999999,10.383906699999997,10.402609199999997,10.393336749999998,10.418341949999999,10.300606699999998,10.354054399999997,10.354616599999998,10.382906699999998,0.9486680000000002,10.077634100000001,10.1565591,9.715780100000002,10.076634100000001,9.681363000000001,9.496680000000001,9.496680000000001,9.522396900000002,9.681363000000001,9.6914478,9.715780100000002,9.730208800000002,10.121656100000001,10.147281800000002,10.121656100000001,10.076634100000001,10.087716100000002,10.441765699999996,10.442765699999995,10.301606699999997,10.440765699999996,10.372609799999996,10.463592299999997,10.384607119999995,10.420079019999994,10.729507419999994,10.828062519999994,10.460627419999994,10.729507419999994,10.385607119999994,10.459627419999995,10.373609799999995,10.383607119999995,10.301606699999997,10.371609799999996,10.176995699999999,10.299606699999998,10.178995699999998,10.225953399999998,10.176995699999999,10.177995699999999,10.077634100000001,10.1749957,10.1575591,10.2587971,10.164155860000001,10.238678660000001,10.2750951,10.3486164,10.2980748,10.36204665,10.36766951,10.38090675,10.38754546,10.3526166,10.3903368,10.4379673,10.2760951,10.3516166,10.1585591,10.2740951,10.2771221,10.3373756,10.28492036,10.35524476,10.280122099999998,10.295413199999999,10.2781221,10.279122099999999,10.1585591,10.2761221,10.199025,10.353616599999999,10.383906699999997,10.1575591,10.300606699999998,10.441765699999996,10.384607119999995,10.372609799999996,10.1759957,10.178995699999998,10.2750951,10.3526166,10.2771221,10.280122099999998,0.9496680000000002
2020-01-01 03:15:00,0.0,10.460627419999994,10.471211419999994,10.486536919999994,10.1759957,10.187013199999999,10.383906699999997,10.402609199999997,10.393336749999998,10.418341949999999,10.300606699999998,10.354054399999997,10.354616599999998,10.382906699999998,0.9486680000000002,10.077634100000001,10.1565591,9.715780100000002,10.076634100000001,9.681363000000001,9.496680000000001,9.496680000000001,9.522396900000002,9.681363000000001,9.6914478,9.715780100000002,9.730208800000002,10.121656100000001,10.147281800000002,10.121656100000001,10.076634100000001,10.087716100000002,10.441765699999996,10.442765699999995,10.301606699999997,10.440765699999996,10.372609799999996,10.463592299999997,10.384607119999995,10.420079019999994,10.729507419999994,10.828062519999994,10.460627419999994,10.729507419999994,10.385607119999994,10.459627419999995,10.373609799999995,10.383607119999995,10.301606699999997,10.371609799999996,10.176995699999999,10.299606699999998,10.178995699999998,10.225953399999998,10.176995699999999,10.177995699999999,10.077634100000001,10.1749957,10.1575591,10.2587971,10.164155860000001,10.238678660000001,10.2750951,10.3486164,10.2980748,10.36204665,10.36766951,10.38090675,10.38754546,10.3526166,10.3903368,10.4379673,10.2760951,10.3516166,10.1585591,10.2740951,10.2771221,10.3373756,10.28492036,10.35524476,10.280122099999998,10.295413199999999,10.2781221,10.279122099999999,10.1585591,10.2761221,10.199025,10.353616599999999,10.383906699999997,10.1575591,10.300606699999998,10.441765699999996,10.384607119999995,10.372609799999996,10.1759957,10.178995699999998,10.2750951,10.3526166,10.2771221,10.280122099999998,0.9496680000000002
2020-01-01 03:30:00,0.0,10.460627419999994,10.471211419999994,10.486536919999994,10.1759957,10.187013199999999,10.383906699999997,10.402609199999997,10.393336749999998,10.418341949999999,10.300606699999998,10.354054399999997,10.354616599999998,10.382906699999998,0.9486680000000002,10.077634100000001,10.1565591,9.715780100000002,10.076634100000001,9.681363000000001,9.496680000000001,9.496680000000001,9.522396900000002,9.681363000000001,9.6914478,9.715780100000002,9.730208800000002,10.121656100000001,10.147281800000002,10.121656100000001,10.076634100000001,10.087716100000002,10.441765699999996,10.442765699999995,10.301606699999997,10.440765699999996,10.372609799999996,10.463592299999997,10.384607119999995,10.420079019999994,10.729507419999994,10.828062519999994,10.460627419999994,10.729507419999994,10.385607119999994,10.459627419999995,10.373609799999995,10.383607119999995,10.301606699999997,10.371609799999996,10.176995699999999,10.299606699999998,10.178995699999998,10.225953399999998,10.176995699999999,10.177995699999999,10.077634100000001,10.1749957,10.1575591,10.2587971,10.164155860000001,10.238678660000001,10.2750951,10.3486164,10.2980748,10.36204665,10.36766951,10.38090675,10.38754546,10.3526166,10.3903368,10.4379673,10.2760951,10.3516166,10.1585591,10.2740951,10.2771221,10.3373756,10.28492036,10.35524476,10.280122099999998,10.295413199999999,10.2781221,10.279122099999999,10.1585591,10.2761221,10.199025,10.353616599999999,10.383906699999997,10.1575591,10.300606699999998,10.441765699999996,10.384607119999995,10.372609799999996,10.1759957,10.178995699999998,10.2750951,10.3526166,10.2771221,10.280122099999998,0.9496680000000002
2020-01-01 03:45:00,0.0,10.460627419999994,10.471211419999994,10.486536919999994,10.1759957,10.187013199999999,10.383906699999997,10.402609199999997,10.393336749999998,10.418341949999999,10.300606699999998,10.354054399999997,10.354616599999998,10.382906699999998,0.9486680000000002,10.077634100000001,10.1565591,9.715780100000002,10.076634100000001,9.681363000000001,9.496680000000001,9.496680000000001,9.522396900000002,9.681363000000001,9.6914478,9.715780100000002,9.730208800000002,10.121656100000001,10.147281800000002,10.121656100000001,10.076634100000001,10.087716100000002,10.441765699999996,10.442765699999995,10.301606699999997,10.440765699999996,10.372609799999996,10.463592299999997,10.384607119999995,10.420079019999994,10.729507419999994,10.828062519999994,10.460627419999994,10.729507419999994,10.385607119999994,10.459627419999995,10.373609799999995,10.383607119999995,10.301606699999997,10.371609799999996,10.176995699999999,10.299606699999998,10.178995699999998,10.225953399999998,10.176995699999999,10.177995699999999,10.077634100000001,10.1749957,10.1575591,10.2587971,10.164155860000001,10.238678660000001,10.2750951,10.3486164,10.2980748,10.36204665,10.36766951,10.38090675,10.38754546,10.3526166,10.3903368,10.4379673,10.2760951,10.3516166,10.1585591,10.2740951,10.2771221,10.3373756,10.28492036,10.35524476,10.280122099999998,10.295413199999999,10.2781221,10.279122099999999,10.1585591,10.2761221,10.199025,10.353616599999999,10.383906699999997,10.1575591,10.300606699999998,10.441765699999996,10.384607119999995,10.372609799999996,10.1759957,10.178995699999998,10.2750951,10.3526166,10.2771221,10.280122099999998,0.9496680000000002
2020-01-01 04:00:00,0.0,10.460627419999994,10.471211419999994,10.486536919999994,10.1759957,10.187013199999999,10.383906699999997,10.402609199999997,10.393336749999998,10.418341949999999,10.300606699999998,10.354054399999997,10.354616599999998,10.382906699999998,0.9486680000000002,10.077634100000001,10.1565591,9.715780100000002,10.076634100000001,9.681363000000001,9.496680000000001,9.496680000000001,9.522396900000002,9.681363000000001,9.6914478,9.715780100000002,9.730208800000002,10.121656100000001,10.147281800000002,10.121656100000001,10.076634100000001,10.087716100000002,10.441765699999996,10.442765699999995,10.301606699999997,10.440765699999996,10.372609799999996,10.463592299999997,10.384607119999995,10.420079019999994,10.729507419999994,10.828062519999994,10.460627419999994,10.729507419999994,10.385607119999994,10.459627419999995,10.373609799999995,10.383607119999995,10.301606699999997,10.371609799999996,10.176995699999999,10.299606699999998,10.178995699999998,10.225953399999998,10.176995699999999,10.177995699999999,10.077634100000001,10.1749957,10.1575591,10.2587971,10.164155860000001,10.238678660000001,10.2750951,10.3486164,10.2980748,10.36204665,10.36766951,10.38090675,10.38754546,10.3526166,10.3903368,10.4379673,10.2760951,10.3516166,10.1585591,10.2740951,10.2771221,10.3373756,10.28492036,10.35524476,10.280122099999998,10.295413199999999,10.2781221,10.279122099999999,10.1585591,10.2761221,10.199025,10.353616599999999,10.383906699999997,10.1575591,10.300606699999998,10.441765699999996,10.384607119999995,10.372609799999996,10.1759957,10.178995699999998,10.2750951,10.3526166,10.2771221,10.280122099999998,0.9496680000000002
2020-01-01 04:15:00,0.0,10.460627419999994,10.471211419999994,10.486536919999994,10.1759957,10.187013199999999,10.383906699999997,10.402609199999997,10.393336749999998,10.418341949999999,10.300606699999998,10.354054399999997,10.354616599999998,10.382906699999998,0.9486680000000002,10.077634100000001,10.1565591,9.715780100000002,10.076634100000001,9.681363000000001,9.496680000000001,9.496680000000001,9.522396900000002,9.681363000000001,9.6914478,9.715780100000002,9.730208800000002,10.121656100000001,10.147281800000002,10.121656100000001,10.076634100000001,10.087716100000002,10.441765699999996,10.442765699999995,10.301606699999997,10.440765699999996,10.372609799999996,10.463592299999997,10.384607119999995,10.420079019999994,10.729507419999994,10.828062519999994,10.460627419999994,10.729507419999994,10.385607119999994,10.459627419999995,10.373609799999995,10.383607119999995,10.301606699999997,10.371609799999996,10.176995699999999,10.299606699999998,10.178995699999998,10.225953399999998,10.176995699999999,10.177995699999999,10.077634100000001,10.1749957,10.1575591,10.2587971,10.164155860000001,10.238678660000001,10.2750951,10.3486164,10.2980748,10.36204665,10.36766951,10.38090675,10.38754546,10.3526166,10.3903368,10.4379673,10.2760951,10.3516166,10.1585591,10.2740951,10.2771221,10.3373756,10.28492036,10.35524476,10.280122099999998,10.295413199999999,10.2781221,10.279122099999999,10.1585591,10.2761221,10.199025,10.353616599999999,10.383906699999997,10.1575591,10.300606699999998,10.441765699999996,10.384607119999995,10.372609799999996,10.1759957,10.178995699999998,10.2750951,10.3526166,10.2771221,10.280122099999998,0.9496680000000002
2020-01-01 04:30:00,0.0,10.460627419999994,10.471211419999994,10.486536919999994,10.1759957,10.187013199999999,10.383906699999997,10.402609199999997,10.393336749999998,10.418341949999999,10.300606699999998,10.354054399999997,10.354616599999998,10.382906699999998,0.9486680000000002,10.077634100000001,10.1565591,9.715780100000002,10.076634100000001,9.681363000000001,9.496680000000001,9.496680000000001,9.522396900000002,9.681363000000001,9.6914478,9.715780100000002,9.730208800000002,10.121656100000001,10.147281800000002,10.121656100000001,10.076634100000001,10.087716100000002,10.441765699999996,10.442765699999995,10.301606699999997,10.440765699999996,10.372609799999996,10.463592299999997,10.384607119999995,10.420079019999994,10.729507419999994,10.828062519999994,10.460627419999994,10.729507419999994,10.385607119999994,10.459627419999995,10.373609799999995,10.383607119999995,10.301606699999997,10.371609799999996,10.176995699999999,10.299606699999998,10.178995699999998,10.225953399999998,10.176995699999999,10.177995699999999,10.077634100000001,10.1749957,10.1575591,10.2587971,10.164155860000001,10.238678660000001,10.2750951,10.3486164,10.2980748,10.36204665,10.36766951,10.38090675,10.38754546,10.3526166,10.3903368,10.4379673,10.2760951,10.3516166,10.1585591,10.2740951,10.2771221,10.3373756,10.28492036,10.35524476,10.280122099999998,10.295413199999999,10.2781221,10.279122099999999,10.1585591,10.2761221,10.199025,10.353616599999999,10.383906699999997,10.1575591,10.300606699999998,10.441765699999996,10.384607119999995,10.372609799999996,10.1759957,10.178995699999998,10.2750951,10.3526166,10.2771221,10.280122099999998,0.9496680000000002
2020-01-01 04:45:00,0.0,10.460627419999994,10.471211419999994,10.486536919999994,10.1759957,10.187013199999999,10.383906699999997,10.402609199999997,10.393336749999998,10.418341949999999,10.300606699999998,10.354054399999997,10.354616599999998,10.382906699999998,0.9486680000000002,10.077634100000001,10.1565591,9.715780100000002,10.076634100000001,9.681363000000001,9.496680000000001,9.496680000000001,9.522396900000002,9.681363000000001,9.6914478,9.715780100000002,9.730208800000002,10.121656100000001,10.147281800000002,10.121656100000001,10.076634100000001,10.087716100000002,10.441765699999996,10.442765699999995,10.301606699999997,10.440765699999996,10.372609799999996,10.463592299999997,10.384607119999995,10.420079019999994,10.729507419999994,10.828062519999994,10.460627419999994,10.729507419999994,10.385607119999994,10.459627419999995,10.373609799999995,10.383607119999995,10.301606699999997,10.371609799999996,10.176995699999999,10.299606699999998,10.178995699999998,10.225953399999998,10.176995699999999,10.177995699999999,10.077634100000001,10.1749957,10.1575591,10.2587971,10.164155860000001,10.238678660000001,10.2750951,10.3486164,10.2980748,10.36204665,10.36766951,10.38090675,10.38754546,10.3526166,10.3903368,10.4379673,10.2760951,10.3516166,10.1585591,10.2740951,10.2771221,10.3373756,10.28492036,10.35524476,10.280122099999998,10.295413199999999,10.2781221,10.279122099999999,10.1585591,10.2761221,10.199025,10.353616599999999,10.383906699999997,10.1575591,10.300606699999998,10.441765699999996,10.384607119999995,10.372609799999996,10.1759957,10.178995699999998,10.2750951,10.3526166,10.2771221,10.280122099999998,0.9496680000000002
2020-01-01 05:00:00,0.0,10.460627419999994,10.471211419999994,10.486536919999994,10.1759957,10.187013199999999,10.383906699999997,10.402609199999997,10.393336749999998,10.418341949999999,10.300606699999998,10.354054399999997,10.354616599999998,10.382906699999998,0.9486680000000002,10.077634100000001,10.1565591,9.715780100000002,10.076634100000001,9.681363000000001,9.496680000000001,9.496680000000001,9.522396900000002,9.681363000000001,9.6914478,9.715780100000002,9.730208800000002,10.121656100000001,10.147281800000002,10.121656100000001,10.076634100000001,10.087716100000002,10.441765699999996,10.442765699999995,10.301606699999997,10.440765699999996,10.372609799999996,10.463592299999997,10.384607119999995,10.420079019999994,10.729507419999994,10.828062519999994,10.460627419999994,10.729507419999994,10.385607119999994,10.459627419999995,10.373609799999995,10.383607119999995,10.301606699999997,10.371609799999996,10.176995699999999,10.299606699999998,10.178995699999998,10.225953399999998,10.176995699999999,10.177995699999999,10.077634100000001,10.1749957,10.1575591,10.2587971,10.164155860000001,10.238678660000001,10.2750951,10.3486164,10.2980748,10.36204665,10.36766951,10.38090675,10.38754546,10.3526166,10.3903368,10.4379673,10.2760951,10.3516166,10.1585591,10.2740951,10.2771221,10.3373756,10.28492036,10.35524476,10.280122099999998,10.295413199999999,10.2781221,10.279122099999999,10.1585591,10.2761221,10.199025,10.353616599999999,10.383906699999997,10.1575591,10.300606699999998,10.441765699999996,10.384607119999995,10.372609799999996,10.1759957,10.178995699999998,10.2750951,10.3526166,10.2771221,10.280122099999998,0.9496680000000002
2020-01-01 05:15:00,0.0,10.460627419999994,10.471211419999994,10.486536919999994,10.1759957,10.187013199999999,10.383906699999997,10.402609199999997,10.393336749999998,10.418341949999999,10.300606699999998,10.354054399999997,10.354616599999998,10.382906699999998,0.9486680000000002,10.077634100000001,10.1565591,9.715780100000002,10.076634100000001,9.681363000000001,9.496680000000001,9.496680000000001,9.522396900000002,9.681363000000001,9.6914478,9.715780100000002,9.730208800000002,10.121656100000001,10.147281800000002,10.121656100000001,10.076634100000001,10.087716100000002,10.441765699999996,10.442765699999995,10.301606699999997,10.440765699999996,10.372609799999996,10.463592299999997,10.384607119999995,10.420079019999994,10.729507419999994,10.828062519999994,10.460627419999994,10.729507419999994,10.385607119999994,10.459627419999995,10.373609799999995,10.383607119999995,10.301606699999997,10.371609799999996,10.176995699999999,10.299606699999998,10.178995699999998,10.225953399999998,10.176995699999999,10.177995699999999,10.077634100000001,10.1749957,10.1575591,10.2587971,10.164155860000001,10.238678660000001,10.2750951,10.3486164,10.2980748,10.36204665,10.36766951,10.38090675,10.38754546,10.3526166,10.3903368,10.4379673,10.2760951,10.3516166,10.1585591,10.2740951,10.2771221,10.3373756,10.28492036,10.35524476,10.280122099999998,10.295413199999999,10.2781221,10.279122099999999,10.1585591,10.2761221,10.199025,10.353616599999999,10.383906699999997,10.1575591,10.300606699999998,10.441765699999996,10.384607119999995,10.372609799999996,10.1759957,10.178995699999998,10.2750951,10.3526166,10.2771221,10.280122099999998,0.9496680000000002
2020-01-01 05:30:00,0.0,10.460627419999994,10.471211419999994,10.486536919999994,10.1759957,10.187013199999999,10.383906699999997,10.402609199999997,10.393336749999998,10.418341949999999,10.300606699999998,10.354054399999997,10.354616599999998,10.382906699999998,0.9486680000000002,10.077634100000001,10.1565591,9.715780100000002,10.076634100000001,9.681363000000001,9.496680000000001,9.496680000000001,9.522396900000002,9.681363000000001,9.6914478,9.715780100000002,9.730208800000002,10.121656100000001,10.147281800000002,10.121656100000001,10.076634100000001,10.087716100000002,10.441765699999996,10.442765699999995,10.301606699999997,10.440765699999996,10.372609799999996,10.463592299999997,10.384607119999995,10.420079019999994,10.729507419999994,10.828062519999994,10.460627419999994,10.729507419999994,10.385607119999994,10.459627419999995,10.373609799999995,10.383607119999995,10.301606699999997,10.371609799999996,10.176995699999999,10.299606699999998,10.178995699999998,10.225953399999998,10.176995699999999,10.177995699999999,10.077634100000001,10.1749957,10.1575591,10.2587971,10.164155860000001,10.238678660000001,10.2750951,10.3486164,10.2980748,10.36204665,10.36766951,10.38090675,10.38754546,10.3526166,10.3903368,10.4379673,10.2760951,10.3516166,10.1585591,10.2740951,10.2771221,10.3373756,10.28492036,10.35524476,10.280122099999998,10.295413199999999,10.2781221,10.279122099999999,10.1585591,10.2761221,10.199025,10.353616599999999,10.383906699999997,10.1575591,10.300606699999998,10.441765699999996,10.384607119999995,10.372609799999996,10.1759957,10.178995699999998,10.2750951,10.3526166,10.2771221,10.280122099999998,0.9496680000000002
2020-01-01 05:45:00,0.0,10.460627419999994,10.471211419999994,10.486536919999994,10.1759957,10.187013199999999,10.383906699999997,10.402609199999997,10.393336749999998,10.418341949999999,10.300606699999998,10.354054399999997,10.354616599999998,10.382906699999998,0.9486680000000002,10.077634100000001,10.1565591,9.715780100000002,10.076634100000001,9.681363000000001,9.496680000000001,9.496680000000001,9.522396900000002,9.681363000000001,9.6914478,9.715780100000002,9.730208800000002,10.121656100000001,10.147281800000002,10.121656100000001,10.076634100000001,10.087716100000002,10.441765699999996,10.442765699999995,10.301606699999997,10.440765699999996,10.372609799999996,10.463592299999997,10.384607119999995,10.420079019999994,10.729507419999994,10.828062519999994,10.460627419999994,10.729507419999994,10.385607119999994,10.459627419999995,10.373609799999995,10.383607119999995,10.301606699999997,10.371609799999996,10.176995699999999,10.299606699999998,10.178995699999998,10.225953399999998,10.176995699999999,10.177995699999999,10.077634100000001,10.1749957,10.1575591,10.2587971,10.164155860000001,10.238678660000001,10.2750951,10.3486164,10.2980748,10.36204665,10.36766951,10.38090675,10.38754546,10.3526166,10.3903368,10.4379673,10.2760951,10.3516166,10.1585591,10.2740951,10.2771221,10.3373756,10.28492036,10.35524476,10.280122099999998,10.295413199999999,10.2781221,10.279122099999999,10.1585591,10.2761221,10.199025,10.353616599999999,10.383906699999997,10.1575591,10.300606699999998,10.441765699999996,10.384607119999995,10.372609799999996,10.1759957,10.178995699999998,10.2750951,10.3526166,10.2771221,10.280122099999998,0.9496680000000002
2020-01-01 06:00:00,0.0,10.460627419999994,10.471211419999994,10.486536919999994,10.1759957,10.187013199999999,10.383906699999997,10.402609199999997,10.393336749999998,10.418341949999999,10.300606699999998,10.354054399999997,10.354616599999998,10.382906699999998,0.9486680000000002,10.077634100000001,10.1565591,9.715780100000002,10.076634100000001,9.681363000000001,9.496680000000001,9.496680000000001,9.522396900000002,9.681363000000001,9.6914478,9.715780100000002,9.730208800000002,10.121656100000001,10.147281800000002,10.121656100000001,10.076634100000001,10.087716100000002,10.441765699999996,10.442765699999995,10.301606699999997,10.440765699999996,10.372609799999996,10.463592299999997,10.384607119999995,10.420079019999994,10.729507419999994,10.828062519999994,10.460627419999994,10.729507419999994,10.385607119999994,10.459627419999995,10.373609799999995,10.383607119999995,10.301606699999997,10.371609799999996,10.176995699999999,10.299606699999998,10.178995699999998,10.225953399999998,10.176995699999999,10.177995699999999,10.077634100000001,10.1749957,10.1575591,10.2587971,10.164155860000001,10.238678660000001,10.2750951,10.3486164,10.2980748,10.36204665,10.36766951,10.38090675,10.38754546,10.3526166,10.3903368,10.4379673,10.2760951,10.3516166,10.1585591,10.2740951,10.2771221,10.3373756,10.28492036,10.35524476,10.280122099999998,10.295413199999999,10.2781221,10.279122099999999,10.1585591,10.2761221,10.199025,10.353616599999999,10.383906699999997,10.1575591,10.300606699999998,10.441765699999996,10.384607119999995,10.372609799999996,10.1759957,10.178995699999998,10.2750951,10.3526166,10.2771221,10.280122099999998,0.9496680000000002
2020-01-01 06:15:00,0.0,10.460627419999994,10.471211419999994,10.486536919999994,10.1759957,10.187013199999999,10.383906699999997,10.402609199999997,10.393336749999998,10.418341949999999,10.300606699999998,10.354054399999997,10.354616599999998,10.382906699999998,0.9486680000000002,10.077634100000001,10.1565591,9.715780100000002,10.076634100000001,9.681363000000001,9.496680000000001,9.496680000000001,9.522396900000002,9.681363000000001,9.6914478,9.715780100000002,9.730208800000002,10.121656100000001,10.147281800000002,10.121656100000001,10.076634100000001,10.087716100000002,10.441765699999996,10.442765699999995,10.301606699999997,10.440765699999996,10.372609799999996,10.463592299999997,10.384607119999995,10.420079019999994,10.729507419999994,10.828062519999994,10.460627419999994,10.729507419999994,10.385607119999994,10.459627419999995,10.373609799999995,10.383607119999995,10.301606699999997,10.371609799999996,10.176995699999999,10.299606699999998,10.178995699999998,10.225953399999998,10.176995699999999,10.177995699999999,10.077634100000001,10.1749957,10.1575591,10.2587971,10.164155860000001,10.238678660000001,10.2750951,10.3486164,10.2980748,10.36204665,10.36766951,10.38090675,10.38754546,10.3526166,10.3903368,10.4379673,10.2760951,10.3516166,10.1585591,10.2740951,10.2771221,10.3373756,10.28492036,10.35524476,10.280122099999998,10.295413199999999,10.2781221,10.279122099999999,10.1585591,10.2761221,10.199025,10.353616599999999,10.383906699999997,10.1575591,10.300606699999998,10.441765699999996,10.384607119999995,10.372609799999996,10.1759957,10.178995699999998,10.2750951,10.3526166,10.2771221,10.280122099999998,0.9496680000000002
2020-01-01 06:30:00,0.0,10.460627419999994,10.471211419999994,10.486536919999994,10.1759957,10.187013199999999,10.383906699999997,10.402609199999997,10.393336749999998,10.418341949999999,10.300606699999998,10.354054399999997,10.354616599999998,10.382906699999998,0.9486680000000002,10.077634100000001,10.1565591,9.715780100000002,10.076634100000001,9.681363000000001,9.496680000000001,9.496680000000001,9.522396900000002,9.681363000000001,9.6914478,9.715780100000002,9.730208800000002,10.121656100000001,10.147281800000002,10.121656100000001,10.076634100000001,10.087716100000002,10.441765699999996,10.442765699999995,10.301606699999997,10.440765699999996,10.372609799999996,10.463592299999997,10.384607119999995,10.420079019999994,10.729507419999994,10.828062519999994,10.460627419999994,10.729507419999994,10.385607119999994,10.459627419999995,10.373609799999995,10.383607119999995,10.301606699999997,10.371609799999996,10.176995699999999,10.299606699999998,10.178995699999998,10.225953399999998,10.176995699999999,10.177995699999999,10.077634100000001,10.1749957,10.1575591,10.2587971,10.164155860000001,10.238678660000001,10.2750951,10.3486164,10.2980748,10.36204665,10.36766951,10.38090675,10.38754546,10.3526166,10.3903368,10.4379673,10.2760951,10.3516166,10.1585591,10.2740951,10.2771221,10.3373756,10.28492036,10.35524476,10.280122099999998,10.295413199999999,10.2781221,10.279122099999999,10.1585591,10.2761221,10.199025,10.353616599999999,10.383906699999997,10.1575591,10.300606699999998,10.441765699999996,10.384607119999995,10.372609799999996,10.1759957,10.178995699999998,10.2750951,10.3526166,10.2771221,10.280122099999998,0.9496680000000002
